code,npi_number,short_description,long_description
11462,1386720183,,"Excision of skin and subcutaneous tissue for hidradenitis, inguinal; with simple or intermediate repair"
11470,1386720183,,"Excision of skin and subcutaneous tissue for hidradenitis, perianal, perineal, or umbilical; with simple or intermediate repair"
11601,1386720183,,"Excision, malignant lesion including margins, trunk, arms, or legs; excised diameter 0.6 to 1.0 cm"
11604,1386720183,,"Excision, malignant lesion including margins, trunk, arms, or legs; excised diameter 3.1 to 4.0 cm"
11606,1386720183,,"Excision, malignant lesion including margins, trunk, arms, or legs; excised diameter over 4.0 cm"
11626,1386720183,,"Excision, malignant lesion including margins, scalp, neck, hands, feet, genitalia; excised diameter over 4.0 cm"
11643,1386720183,,"Excision, malignant lesion including margins, face, ears, eyelids, nose, lips; excised diameter 2.1 to 3.0 cm"
11644,1386720183,,"Excision, malignant lesion including margins, face, ears, eyelids, nose, lips; excised diameter 3.1 to 4.0 cm"
11646,1386720183,,"Excision, malignant lesion including margins, face, ears, eyelids, nose, lips; excised diameter over 4.0 cm"
11730,1386720183,,"Avulsion of nail plate, partial or complete, simple; single"
11740,1386720183,,Evacuation of subungual hematoma
11750,1386720183,,"Excision of nail and nail matrix, partial or complete (eg, ingrown or deformed nail), for permanent removal;"
11765,1386720183,,"Wedge excision of skin of nail fold (eg, for ingrown toenail)"
11771,1386720183,,Excision of pilonidal cyst or sinus; extensive
11772,1386720183,,Excision of pilonidal cyst or sinus; complicated
12001,1386720183,,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 2.5 cm or less"
12002,1386720183,,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 2.6 cm to 7.5 cm"
12004,1386720183,,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 7.6 cm to 12.5 cm"
12005,1386720183,,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 12.6 cm to 20.0 cm"
12006,1386720183,,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 20.1 cm to 30.0 cm"
12011,1386720183,,"Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 2.5 cm or less"
12013,1386720183,,"Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 2.6 cm to 5.0 cm"
12014,1386720183,,"Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 5.1 cm to 7.5 cm"
12015,1386720183,,"Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 7.6 cm to 12.5 cm"
12032,1386720183,,"Repair, intermediate, wounds of scalp, axillae, trunk and/or extremities (excluding hands and feet); 2.6 cm to 7.5 cm"
12034,1386720183,,"Repair, intermediate, wounds of scalp, axillae, trunk and/or extremities (excluding hands and feet); 7.6 cm to 12.5 cm"
12035,1386720183,,"Repair, intermediate, wounds of scalp, axillae, trunk and/or extremities (excluding hands and feet); 12.6 cm to 20.0 cm"
12041,1386720183,,"Repair, intermediate, wounds of neck, hands, feet and/or external genitalia; 2.5 cm or less"
12042,1386720183,,"Repair, intermediate, wounds of neck, hands, feet and/or external genitalia; 2.6 cm to 7.5 cm"
12044,1386720183,,"Repair, intermediate, wounds of neck, hands, feet and/or external genitalia; 7.6 cm to 12.5 cm"
13131,1386720183,,"Repair, complex, forehead, cheeks, chin, mouth, neck, axillae, genitalia, hands and/or feet; 1.1 cm to 2.5 cm"
13132,1386720183,,"Repair, complex, forehead, cheeks, chin, mouth, neck, axillae, genitalia, hands and/or feet; 2.6 cm to 7.5 cm"
13133,1386720183,,"Repair, complex, forehead, cheeks, chin, mouth, neck, axillae, genitalia, hands and/or feet; each additional 5 cm or less (List separately in addition to code for primary procedure)"
14020,1386720183,,"Adjacent tissue transfer or rearrangement, scalp, arms and/or legs; defect 10 sq cm or less"
14040,1386720183,,"Adjacent tissue transfer or rearrangement, forehead, cheeks, chin, mouth, neck, axillae, genitalia, hands and/or feet; defect 10 sq cm or less"
14060,1386720183,,"Adjacent tissue transfer or rearrangement, eyelids, nose, ears and/or lips; defect 10 sq cm or less"
15100,1386720183,,"Split-thickness autograft, trunk, arms, legs; first 100 sq cm or less, or 1% of body area of infants and children (except 15050)"
15101,1386720183,,"Split-thickness autograft, trunk, arms, legs; each additional 100 sq cm, or each additional 1% of body area of infants and children, or part thereof (List separately in addition to code for primary procedure)"
15120,1386720183,,"Split-thickness autograft, face, scalp, eyelids, mouth, neck, ears, orbits, genitalia, hands, feet, and/or multiple digits; first 100 sq cm or less, or 1% of body area of infants and children (except 15050)"
15736,1386720183,,"Muscle, myocutaneous, or fasciocutaneous flap; upper extremity"
16020,1386720183,,"Dressings and/or debridement of partial-thickness burns, initial or subsequent; small (less than 5% total body surface area)"
17250,1386720183,,"Chemical cauterization of granulation tissue (ie, proud flesh)"
19000,1386720183,,Puncture aspiration of cyst of breast;
19001,1386720183,,Puncture aspiration of cyst of breast; each additional cyst (List separately in addition to code for primary procedure)
19020,1386720183,,"Mastotomy with exploration or drainage of abscess, deep"
19081,1386720183,,"Biopsy, breast, with placement of breast localization device(s) (eg, clip, metallic pellet), when performed, and imaging of the biopsy specimen, when performed, percutaneous; first lesion, including stereotactic guidance"
19083,1386720183,,"Biopsy, breast, with placement of breast localization device(s) (eg, clip, metallic pellet), when performed, and imaging of the biopsy specimen, when performed, percutaneous; first lesion, including ultrasound guidance"
19084,1386720183,,"Biopsy, breast, with placement of breast localization device(s) (eg, clip, metallic pellet), when performed, and imaging of the biopsy specimen, when performed, percutaneous; each additional lesion, including ultrasound guidance (List separately in addition to code for primary procedure)"
19100,1386720183,,"Biopsy of breast; percutaneous, needle core, not using imaging guidance (separate procedure)"
19101,1386720183,,"Biopsy of breast; open, incisional"
19120,1386720183,,"Excision of cyst, fibroadenoma, or other benign or malignant tumor, aberrant breast tissue, duct lesion, nipple or areolar lesion (except 19300), open, male or female, 1 or more lesions"
19125,1386720183,,"Excision of breast lesion identified by preoperative placement of radiological marker, open; single lesion"
19281,1386720183,,"Placement of breast localization device(s) (eg, clip, metallic pellet, wire/needle, radioactive seeds), percutaneous; first lesion, including mammographic guidance"
19285,1386720183,,"Placement of breast localization device(s) (eg, clip, metallic pellet, wire/needle, radioactive seeds), percutaneous; first lesion, including ultrasound guidance"
19301,1386720183,,"Mastectomy, partial (eg, lumpectomy, tylectomy, quadrantectomy, segmentectomy);"
19303,1386720183,,"Mastectomy, simple, complete"
19307,1386720183,,"Mastectomy, modified radical, including axillary lymph nodes, with or without pectoralis minor muscle, but excluding pectoralis major muscle"
19328,1386720183,,Removal of intact mammary implant
20206,1386720183,,"Biopsy, muscle, percutaneous needle"
20550,1386720183,,"Injection(s); single tendon sheath, or ligament, aponeurosis (eg, plantar ""fascia"")"
20605,1386720183,,"Arthrocentesis, aspiration and/or injection, intermediate joint or bursa (eg, temporomandibular, acromioclavicular, wrist, elbow or ankle, olecranon bursa); without ultrasound guidance"
20610,1386720183,,"Arthrocentesis, aspiration and/or injection, major joint or bursa (eg, shoulder, hip, knee, subacromial bursa); without ultrasound guidance"
20680,1386720183,,"Removal of implant; deep (eg, buried wire, pin, screw, metal band, nail, rod or plate)"
21012,1386720183,,"Excision, tumor, soft tissue of face or scalp, subcutaneous; 2 cm or greater"
21315,1386720183,,Closed treatment of nasal bone fracture; without stabilization
21337,1386720183,,"Closed treatment of nasal septal fracture, with or without stabilization"
21556,1386720183,,"Excision, tumor, soft tissue of neck or anterior thorax, subfascial (eg, intramuscular); less than 5 cm"
21932,1386720183,,"Excision, tumor, soft tissue of back or flank, subfascial (eg, intramuscular); less than 5 cm"
21933,1386720183,,"Excision, tumor, soft tissue of back or flank, subfascial (eg, intramuscular); 5 cm or greater"
22901,1386720183,,"Excision, tumor, soft tissue of abdominal wall, subfascial (eg, intramuscular); 5 cm or greater"
22999,1386720183,,"Unlisted procedure, abdomen, musculoskeletal system"
23073,1386720183,,"Excision, tumor, soft tissue of shoulder area, subfascial (eg, intramuscular); 5 cm or greater"
23120,1386720183,,Claviculectomy; partial
23130,1386720183,,"Acromioplasty or acromionectomy, partial, with or without coracoacromial ligament release"
23410,1386720183,,"Repair of ruptured musculotendinous cuff (eg, rotator cuff) open; acute"
23412,1386720183,,"Repair of ruptured musculotendinous cuff (eg, rotator cuff) open; chronic"
23420,1386720183,,"Reconstruction of complete shoulder (rotator) cuff avulsion, chronic (includes acromioplasty)"
23515,1386720183,,"Open treatment of clavicular fracture, includes internal fixation, when performed"
23550,1386720183,,"Open treatment of acromioclavicular dislocation, acute or chronic;"
23650,1386720183,,"Closed treatment of shoulder dislocation, with manipulation; without anesthesia"
23665,1386720183,,"Closed treatment of shoulder dislocation, with fracture of greater humeral tuberosity, with manipulation"
24071,1386720183,,"Excision, tumor, soft tissue of upper arm or elbow area, subcutaneous; 3 cm or greater"
24105,1386720183,,"Excision, olecranon bursa"
24200,1386720183,,"Removal of foreign body, upper arm or elbow area; subcutaneous"
24600,1386720183,,Treatment of closed elbow dislocation; without anesthesia
25000,1386720183,,"Incision, extensor tendon sheath, wrist (eg, deQuervains disease)"
25028,1386720183,,"Incision and drainage, forearm and/or wrist; deep abscess or hematoma"
25111,1386720183,,"Excision of ganglion, wrist (dorsal or volar); primary"
25575,1386720183,,"Open treatment of radial AND ulnar shaft fractures, with internal fixation, when performed; of radius AND ulna"
25605,1386720183,,"Closed treatment of distal radial fracture (eg, Colles or Smith type) or epiphyseal separation, includes closed treatment of fracture of ulnar styloid, when performed; with manipulation"
25606,1386720183,,Percutaneous skeletal fixation of distal radial fracture or epiphyseal separation
25609,1386720183,,Open treatment of distal radial intra-articular fracture or epiphyseal separation; with internal fixation of 3 or more fragments
26010,1386720183,,Drainage of finger abscess; simple
26011,1386720183,,"Drainage of finger abscess; complicated (eg, felon)"
26055,1386720183,,"Tendon sheath incision (eg, for trigger finger)"
26160,1386720183,,"Excision of lesion of tendon sheath or joint capsule (eg, cyst, mucous cyst, or ganglion), hand or finger"
26746,1386720183,,"Open treatment of articular fracture, involving metacarpophalangeal or interphalangeal joint, includes internal fixation, when performed, each"
27130,1386720183,,"Arthroplasty, acetabular and proximal femoral prosthetic replacement (total hip arthroplasty), with or without autograft or allograft"
27252,1386720183,,"Closed treatment of hip dislocation, traumatic; requiring anesthesia"
27340,1386720183,,"Excision, prepatellar bursa"
27403,1386720183,,"Arthrotomy with meniscus repair, knee"
27446,1386720183,,"Arthroplasty, knee, condyle and plateau; medial OR lateral compartment"
27447,1386720183,,"Arthroplasty, knee, condyle and plateau; medial AND lateral compartments with or without patella resurfacing (total knee arthroplasty)"
27487,1386720183,,"Revision of total knee arthroplasty, with or without allograft; femoral and entire tibial component"
27524,1386720183,,"Open treatment of patellar fracture, with internal fixation and/or partial or complete patellectomy and soft tissue repair"
27535,1386720183,,"Open treatment of tibial fracture, proximal (plateau); unicondylar, includes internal fixation, when performed"
27560,1386720183,,Closed treatment of patellar dislocation; without anesthesia
27570,1386720183,,Manipulation of knee joint under general anesthesia (includes application of traction or other fixation devices)
27635,1386720183,,"Excision or curettage of bone cyst or benign tumor, tibia or fibula;"
27664,1386720183,,"Repair, extensor tendon, leg; primary, without graft, each tendon"
27752,1386720183,,"Closed treatment of tibial shaft fracture (with or without fibular fracture); with manipulation, with or without skeletal traction"
27766,1386720183,,"Open treatment of medial malleolus fracture, includes internal fixation, when performed"
27768,1386720183,,Closed treatment of posterior malleolus fracture; with manipulation
27792,1386720183,,"Open treatment of distal fibular fracture (lateral malleolus), includes internal fixation, when performed"
27808,1386720183,,"Closed treatment of bimalleolar ankle fracture (eg, lateral and medial malleoli, or lateral and posterior malleoli or medial and posterior malleoli); without manipulation"
27814,1386720183,,"Open treatment of bimalleolar ankle fracture (eg, lateral and medial malleoli, or lateral and posterior malleoli, or medial and posterior malleoli), includes internal fixation, when performed"
27828,1386720183,,"Open treatment of fracture of weight bearing articular surface/portion of distal tibia (eg, pilon or tibial plafond), with internal fixation, when performed; of both tibia and fibula"
27829,1386720183,,"Open treatment of distal tibiofibular joint (syndesmosis) disruption, includes internal fixation, when performed"
28192,1386720183,,"Removal of foreign body, foot; deep"
28292,1386720183,,"Correction, hallux valgus (bunionectomy), with sesamoidectomy, when performed; with resection of proximal phalanx base, when performed, any method"
28805,1386720183,,"Amputation, foot; transmetatarsal"
28825,1386720183,,"Amputation, toe; interphalangeal joint"
29105,1386720183,,Application of long arm splint (shoulder to hand)
29125,1386720183,,Application of short arm splint (forearm to hand); static
29130,1386720183,,Application of finger splint; static
29505,1386720183,,Application of long leg splint (thigh to ankle or toes)
29515,1386720183,,Application of short leg splint (calf to foot)
29580,1386720183,,Strapping; Unna boot
29581,1386720183,,"Application of multi-layer compression system; leg (below knee), including ankle and foot"
29584,1386720183,,"Application of multi-layer compression system; upper arm, forearm, hand, and fingers"
29875,1386720183,,"Arthroscopy, knee, surgical; synovectomy, limited (eg, plica or shelf resection) (separate procedure)"
29877,1386720183,,"Arthroscopy, knee, surgical; debridement/shaving of articular cartilage (chondroplasty)"
29880,1386720183,,"Arthroscopy, knee, surgical; with meniscectomy (medial AND lateral, including any meniscal shaving) including debridement/shaving of articular cartilage (chondroplasty), same or separate compartment(s), when performed"
29881,1386720183,,"Arthroscopy, knee, surgical; with meniscectomy (medial OR lateral, including any meniscal shaving) including debridement/shaving of articular cartilage (chondroplasty), same or separate compartment(s), when performed"
29999,1386720183,,"Unlisted procedure, arthroscopy"
30117,1386720183,,"Excision or destruction (eg, laser), intranasal lesion; internal approach"
30140,1386720183,,"Submucous resection inferior turbinate, partial or complete, any method"
30220,1386720183,,"Insertion, nasal septal prosthesis (button)"
30300,1386720183,,"Removal foreign body, intranasal; office type procedure"
30310,1386720183,,"Removal foreign body, intranasal; requiring general anesthesia"
30465,1386720183,,"Repair of nasal vestibular stenosis (eg, spreader grafting, lateral nasal wall reconstruction)"
30520,1386720183,,"Septoplasty or submucous resection, with or without cartilage scoring, contouring or replacement with graft"
30901,1386720183,,"Control nasal hemorrhage, anterior, simple (limited cautery and/or packing) any method"
30903,1386720183,,"Control nasal hemorrhage, anterior, complex (extensive cautery and/or packing) any method"
30905,1386720183,,"Control nasal hemorrhage, posterior, with posterior nasal packs and/or cautery, any method; initial"
31231,1386720183,,"Nasal endoscopy, diagnostic, unilateral or bilateral (separate procedure)"
31240,1386720183,,"Nasal/sinus endoscopy, surgical; with concha bullosa resection"
31254,1386720183,,"Nasal/sinus endoscopy, surgical with ethmoidectomy; partial (anterior)"
31255,1386720183,,"Nasal/sinus endoscopy, surgical with ethmoidectomy; total (anterior and posterior)"
31267,1386720183,,"Nasal/sinus endoscopy, surgical, with maxillary antrostomy; with removal of tissue from maxillary sinus"
31287,1386720183,,"Nasal/sinus endoscopy, surgical, with sphenoidotomy;"
31295,1386720183,,"Nasal/sinus endoscopy, surgical, with dilation (eg, balloon dilation); maxillary sinus ostium, transnasal or via canine fossa"
31296,1386720183,,"Nasal/sinus endoscopy, surgical, with dilation (eg, balloon dilation); frontal sinus ostium"
31500,1386720183,,"Intubation, endotracheal, emergency procedure"
31505,1386720183,,"Laryngoscopy, indirect; diagnostic (separate procedure)"
31535,1386720183,,"Laryngoscopy, direct, operative, with biopsy;"
31541,1386720183,,"Laryngoscopy, direct, operative, with excision of tumor and/or stripping of vocal cords or epiglottis; with operating microscope or telescope"
31575,1386720183,,"Laryngoscopy, flexible; diagnostic"
31600,1386720183,,"Tracheostomy, planned (separate procedure);"
31622,1386720183,,"Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; diagnostic, with cell washing, when performed (separate procedure)"
31623,1386720183,,"Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; with brushing or protected brushings"
31624,1386720183,,"Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; with bronchial alveolar lavage"
31625,1386720183,,"Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; with bronchial or endobronchial biopsy(s), single or multiple sites"
31626,1386720183,,"Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; with placement of fiducial markers, single or multiple"
31627,1386720183,,"Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; with computer-assisted, image-guided navigation (List separately in addition to code for primary procedure[s])"
31628,1386720183,,"Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; with transbronchial lung biopsy(s), single lobe"
31629,1386720183,,"Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; with transbronchial needle aspiration biopsy(s), trachea, main stem and/or lobar bronchus(i)"
31640,1386720183,,"Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; with excision of tumor"
31641,1386720183,,"Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; with destruction of tumor or relief of stenosis by any method other than excision (eg, laser therapy, cryotherapy)"
31652,1386720183,,"Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; with endobronchial ultrasound (EBUS) guided transtracheal and/or transbronchial sampling (eg, aspiration[s]/biopsy[ies]), one or two mediastinal and/or hilar lymph node stations or structures"
31653,1386720183,,"Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; with endobronchial ultrasound (EBUS) guided transtracheal and/or transbronchial sampling (eg, aspiration[s]/biopsy[ies]), 3 or more mediastinal and/or hilar lymph node stations or structures"
31654,1386720183,,"Bronchoscopy, rigid or flexible, including fluoroscopic guidance, when performed; with transendoscopic endobronchial ultrasound (EBUS) during bronchoscopic diagnostic or therapeutic intervention(s) for peripheral lesion(s) (List separately in addition to code for primary procedure[s])"
32405,1386720183,,"Biopsy, lung or mediastinum, percutaneous needle"
32551,1386720183,,"Tube thoracostomy, includes connection to drainage system (eg, water seal), when performed, open (separate procedure)"
32555,1386720183,,"Thoracentesis, needle or catheter, aspiration of the pleural space; with imaging guidance"
32609,1386720183,,Thoracoscopy; with biopsy(ies) of pleura
36140,1386720183,,"Introduction of needle or intracatheter, upper or lower extremity artery"
36415,1386720183,,Collection of venous blood by venipuncture
36416,1386720183,,"Collection of capillary blood specimen (eg, finger, heel, ear stick)"
36430,1386720183,,"Transfusion, blood or blood components"
36556,1386720183,,Insertion of non-tunneled centrally inserted central venous catheter; age 5 years or older
36558,1386720183,,"Insertion of tunneled centrally inserted central venous catheter, without subcutaneous port or pump; age 5 years or older"
36561,1386720183,,"Insertion of tunneled centrally inserted central venous access device, with subcutaneous port; age 5 years or older"
36569,1386720183,,"Insertion of peripherally inserted central venous catheter (PICC), without subcutaneous port or pump, without imaging guidance; age 5 years or older"
36590,1386720183,,"Removal of tunneled central venous access device, with subcutaneous port or pump, central or peripheral insertion"
36591,1386720183,,Collection of blood specimen from a completely implantable venous access device
36593,1386720183,,Declotting by thrombolytic agent of implanted vascular access device or catheter
36600,1386720183,,"Arterial puncture, withdrawal of blood for diagnosis"
36818,1386720183,,"Arteriovenous anastomosis, open; by upper arm cephalic vein transposition"
36819,1386720183,,"Arteriovenous anastomosis, open; by upper arm basilic vein transposition"
36821,1386720183,,"Arteriovenous anastomosis, open; direct, any site (eg, Cimino type) (separate procedure)"
36830,1386720183,,"Creation of arteriovenous fistula by other than direct arteriovenous anastomosis (separate procedure); nonautogenous graft (eg, biological collagen, thermoplastic graft)"
36831,1386720183,,"Thrombectomy, open, arteriovenous fistula without revision, autogenous or nonautogenous dialysis graft (separate procedure)"
36832,1386720183,,"Revision, open, arteriovenous fistula; without thrombectomy, autogenous or nonautogenous dialysis graft (separate procedure)"
36833,1386720183,,"Revision, open, arteriovenous fistula; with thrombectomy, autogenous or nonautogenous dialysis graft (separate procedure)"
36838,1386720183,,"Distal revascularization and interval ligation (DRIL), upper extremity hemodialysis access (steal syndrome)"
37195,1386720183,,"Thrombolysis, cerebral, by intravenous infusion"
37221,1386720183,,"Revascularization, endovascular, open or percutaneous, iliac artery, unilateral, initial vessel; with transluminal stent placement(s), includes angioplasty within the same vessel, when performed"
37224,1386720183,,"Revascularization, endovascular, open or percutaneous, femoral, popliteal artery(s), unilateral; with transluminal angioplasty"
37229,1386720183,,"Revascularization, endovascular, open or percutaneous, tibial, peroneal artery, unilateral, initial vessel; with atherectomy, includes angioplasty within the same vessel, when performed"
37233,1386720183,,"Revascularization, endovascular, open or percutaneous, tibial/peroneal artery, unilateral, each additional vessel; with atherectomy, includes angioplasty within the same vessel, when performed (List separately in addition to code for primary procedure)"
37607,1386720183,,Ligation or banding of angioaccess arteriovenous fistula
38221,1386720183,,Diagnostic bone marrow; biopsy(ies)
38500,1386720183,,"Biopsy or excision of lymph node(s); open, superficial"
38505,1386720183,,"Biopsy or excision of lymph node(s); by needle, superficial (eg, cervical, inguinal, axillary)"
38510,1386720183,,"Biopsy or excision of lymph node(s); open, deep cervical node(s)"
38525,1386720183,,"Biopsy or excision of lymph node(s); open, deep axillary node(s)"
38531,1386720183,,"Biopsy or excision of lymph node(s); open, inguinofemoral node(s)"
38570,1386720183,,"Laparoscopy, surgical; with retroperitoneal lymph node sampling (biopsy), single or multiple"
38700,1386720183,,Suprahyoid lymphadenectomy
40510,1386720183,,Excision of lip; transverse wedge excision with primary closure
40799,1386720183,,"Unlisted procedure, lips"
40800,1386720183,,"Drainage of abscess, cyst, hematoma, vestibule of mouth; simple"
40819,1386720183,,"Excision of frenum, labial or buccal (frenumectomy, frenulectomy, frenectomy)"
41010,1386720183,,Incision of lingual frenum (frenotomy)
41112,1386720183,,Excision of lesion of tongue with closure; anterior two-thirds
41113,1386720183,,Excision of lesion of tongue with closure; posterior one-third
41530,1386720183,,"Submucosal ablation of the tongue base, radiofrequency, 1 or more sites, per session"
41899,1386720183,,"Unlisted procedure, dentoalveolar structures"
42106,1386720183,,"Excision, lesion of palate, uvula; with simple primary closure"
42415,1386720183,,"Excision of parotid tumor or parotid gland; lateral lobe, with dissection and preservation of facial nerve"
42440,1386720183,,Excision of submandibular (submaxillary) gland
42808,1386720183,,"Excision or destruction of lesion of pharynx, any method"
42815,1386720183,,"Excision branchial cleft cyst, vestige, or fistula, extending beneath subcutaneous tissues and/or into pharynx"
42820,1386720183,,Tonsillectomy and adenoidectomy; younger than age 12
42821,1386720183,,Tonsillectomy and adenoidectomy; age 12 or over
42825,1386720183,,"Tonsillectomy, primary or secondary; younger than age 12"
42826,1386720183,,"Tonsillectomy, primary or secondary; age 12 or over"
42830,1386720183,,"Adenoidectomy, primary; younger than age 12"
42962,1386720183,,"Control oropharyngeal hemorrhage, primary or secondary (eg, post-tonsillectomy); with secondary surgical intervention"
42999,1386720183,,"Unlisted procedure, pharynx, adenoids, or tonsils"
43235,1386720183,,"Esophagogastroduodenoscopy, flexible, transoral; diagnostic, including collection of specimen(s) by brushing or washing, when performed (separate procedure)"
43239,1386720183,,"Esophagogastroduodenoscopy, flexible, transoral; with biopsy, single or multiple"
43244,1386720183,,"Esophagogastroduodenoscopy, flexible, transoral; with band ligation of esophageal/gastric varices"
43245,1386720183,,"Esophagogastroduodenoscopy, flexible, transoral; with dilation of gastric/duodenal stricture(s) (eg, balloon, bougie)"
43246,1386720183,,"Esophagogastroduodenoscopy, flexible, transoral; with directed placement of percutaneous gastrostomy tube"
43247,1386720183,,"Esophagogastroduodenoscopy, flexible, transoral; with removal of foreign body(s)"
43248,1386720183,,"Esophagogastroduodenoscopy, flexible, transoral; with insertion of guide wire followed by passage of dilator(s) through esophagus over guide wire"
43249,1386720183,,"Esophagogastroduodenoscopy, flexible, transoral; with transendoscopic balloon dilation of esophagus (less than 30 mm diameter)"
43250,1386720183,,"Esophagogastroduodenoscopy, flexible, transoral; with removal of tumor(s), polyp(s), or other lesion(s) by hot biopsy forceps"
43251,1386720183,,"Esophagogastroduodenoscopy, flexible, transoral; with removal of tumor(s), polyp(s), or other lesion(s) by snare technique"
43255,1386720183,,"Esophagogastroduodenoscopy, flexible, transoral; with control of bleeding, any method"
43266,1386720183,,"Esophagogastroduodenoscopy, flexible, transoral; with placement of endoscopic stent (includes pre- and post-dilation and guide wire passage, when performed)"
43270,1386720183,,"Esophagogastroduodenoscopy, flexible, transoral; with ablation of tumor(s), polyp(s), or other lesion(s) (includes pre- and post-dilation and guide wire passage, when performed)"
43280,1386720183,,"Laparoscopy, surgical, esophagogastric fundoplasty (eg, Nissen, Toupet procedures)"
43450,1386720183,,"Dilation of esophagus, by unguided sound or bougie, single or multiple passes"
43762,1386720183,,"Replacement of gastrostomy tube, percutaneous, includes removal, when performed, without imaging or endoscopic guidance; not requiring revision of gastrostomy tract"
44120,1386720183,,"Enterectomy, resection of small intestine; single resection and anastomosis"
44388,1386720183,,"Colonoscopy through stoma; diagnostic, including collection of specimen(s) by brushing or washing, when performed (separate procedure)"
44389,1386720183,,"Colonoscopy through stoma; with biopsy, single or multiple"
44950,1386720183,,Appendectomy;
