code,npi_number,short_description,long_description
70543,1467763458,,"Magnetic resonance (eg, proton) imaging, orbit, face, and/or neck; without contrast material(s), followed by contrast material(s) and further sequences"
70544,1467763458,,"Magnetic resonance angiography, head; without contrast material(s)"
70545,1467763458,,"Magnetic resonance angiography, head; with contrast material(s)"
70546,1467763458,,"Magnetic resonance angiography, head; without contrast material(s), followed by contrast material(s) and further sequences"
70547,1467763458,,"Magnetic resonance angiography, neck; without contrast material(s)"
70548,1467763458,,"Magnetic resonance angiography, neck; with contrast material(s)"
70549,1467763458,,"Magnetic resonance angiography, neck; without contrast material(s), followed by contrast material(s) and further sequences"
70551,1467763458,,"Magnetic resonance (eg, proton) imaging, brain (including brain stem); without contrast material"
70552,1467763458,,"Magnetic resonance (eg, proton) imaging, brain (including brain stem); with contrast material(s)"
70553,1467763458,,"Magnetic resonance (eg, proton) imaging, brain (including brain stem); without contrast material, followed by contrast material(s) and further sequences"
71045,1467763458,,"Radiologic examination, chest; single view"
71046,1467763458,,"Radiologic examination, chest; 2 views"
71047,1467763458,,"Radiologic examination, chest; 3 views"
71048,1467763458,,"Radiologic examination, chest; 4 or more views"
71100,1467763458,,"Radiologic examination, ribs, unilateral; 2 views"
71101,1467763458,,"Radiologic examination, ribs, unilateral; including posteroanterior chest, minimum of 3 views"
71110,1467763458,,"Radiologic examination, ribs, bilateral; 3 views"
71111,1467763458,,"Radiologic examination, ribs, bilateral; including posteroanterior chest, minimum of 4 views"
71120,1467763458,,"Radiologic examination; sternum, minimum of 2 views"
71130,1467763458,,"Radiologic examination; sternoclavicular joint or joints, minimum of 3 views"
71250,1467763458,,"Computed tomography, thorax; without contrast material"
71260,1467763458,,"Computed tomography, thorax; with contrast material(s)"
71270,1467763458,,"Computed tomography, thorax; without contrast material, followed by contrast material(s) and further sections"
71275,1467763458,,"Computed tomographic angiography, chest (noncoronary), with contrast material(s), including noncontrast images, if performed, and image postprocessing"
71550,1467763458,,"Magnetic resonance (eg, proton) imaging, chest (eg, for evaluation of hilar and mediastinal lymphadenopathy); without contrast material(s)"
71552,1467763458,,"Magnetic resonance (eg, proton) imaging, chest (eg, for evaluation of hilar and mediastinal lymphadenopathy); without contrast material(s), followed by contrast material(s) and further sequences"
72020,1467763458,,"Radiologic examination, spine, single view, specify level"
72040,1467763458,,"Radiologic examination, spine, cervical; 2 or 3 views"
72050,1467763458,,"Radiologic examination, spine, cervical; 4 or 5 views"
72052,1467763458,,"Radiologic examination, spine, cervical; 6 or more views"
72070,1467763458,,"Radiologic examination, spine; thoracic, 2 views"
72072,1467763458,,"Radiologic examination, spine; thoracic, 3 views"
72074,1467763458,,"Radiologic examination, spine; thoracic, minimum of 4 views"
72081,1467763458,,"Radiologic examination, spine, entire thoracic and lumbar, including skull, cervical and sacral spine if performed (eg, scoliosis evaluation); one view"
72082,1467763458,,"Radiologic examination, spine, entire thoracic and lumbar, including skull, cervical and sacral spine if performed (eg, scoliosis evaluation); 2 or 3 views"
72100,1467763458,,"Radiologic examination, spine, lumbosacral; 2 or 3 views"
72110,1467763458,,"Radiologic examination, spine, lumbosacral; minimum of 4 views"
72114,1467763458,,"Radiologic examination, spine, lumbosacral; complete, including bending views, minimum of 6 views"
72120,1467763458,,"Radiologic examination, spine, lumbosacral; bending views only, 2 or 3 views"
72125,1467763458,,"Computed tomography, cervical spine; without contrast material"
72126,1467763458,,"Computed tomography, cervical spine; with contrast material"
72127,1467763458,,"Computed tomography, cervical spine; without contrast material, followed by contrast material(s) and further sections"
72128,1467763458,,"Computed tomography, thoracic spine; without contrast material"
72129,1467763458,,"Computed tomography, thoracic spine; with contrast material"
72130,1467763458,,"Computed tomography, thoracic spine; without contrast material, followed by contrast material(s) and further sections"
72131,1467763458,,"Computed tomography, lumbar spine; without contrast material"
72132,1467763458,,"Computed tomography, lumbar spine; with contrast material"
72133,1467763458,,"Computed tomography, lumbar spine; without contrast material, followed by contrast material(s) and further sections"
72141,1467763458,,"Magnetic resonance (eg, proton) imaging, spinal canal and contents, cervical; without contrast material"
72142,1467763458,,"Magnetic resonance (eg, proton) imaging, spinal canal and contents, cervical; with contrast material(s)"
72146,1467763458,,"Magnetic resonance (eg, proton) imaging, spinal canal and contents, thoracic; without contrast material"
72147,1467763458,,"Magnetic resonance (eg, proton) imaging, spinal canal and contents, thoracic; with contrast material(s)"
72148,1467763458,,"Magnetic resonance (eg, proton) imaging, spinal canal and contents, lumbar; without contrast material"
72149,1467763458,,"Magnetic resonance (eg, proton) imaging, spinal canal and contents, lumbar; with contrast material(s)"
72156,1467763458,,"Magnetic resonance (eg, proton) imaging, spinal canal and contents, without contrast material, followed by contrast material(s) and further sequences; cervical"
72157,1467763458,,"Magnetic resonance (eg, proton) imaging, spinal canal and contents, without contrast material, followed by contrast material(s) and further sequences; thoracic"
72158,1467763458,,"Magnetic resonance (eg, proton) imaging, spinal canal and contents, without contrast material, followed by contrast material(s) and further sequences; lumbar"
72170,1467763458,,"Radiologic examination, pelvis; 1 or 2 views"
72190,1467763458,,"Radiologic examination, pelvis; complete, minimum of 3 views"
72191,1467763458,,"Computed tomographic angiography, pelvis, with contrast material(s), including noncontrast images, if performed, and image postprocessing"
72192,1467763458,,"Computed tomography, pelvis; without contrast material"
72193,1467763458,,"Computed tomography, pelvis; with contrast material(s)"
72194,1467763458,,"Computed tomography, pelvis; without contrast material, followed by contrast material(s) and further sections"
72195,1467763458,,"Magnetic resonance (eg, proton) imaging, pelvis; without contrast material(s)"
72197,1467763458,,"Magnetic resonance (eg, proton) imaging, pelvis; without contrast material(s), followed by contrast material(s) and further sequences"
72200,1467763458,,"Radiologic examination, sacroiliac joints; less than 3 views"
72202,1467763458,,"Radiologic examination, sacroiliac joints; 3 or more views"
72220,1467763458,,"Radiologic examination, sacrum and coccyx, minimum of 2 views"
72240,1467763458,,"Myelography, cervical, radiological supervision and interpretation"
72255,1467763458,,"Myelography, thoracic, radiological supervision and interpretation"
72265,1467763458,,"Myelography, lumbosacral, radiological supervision and interpretation"
72270,1467763458,,"Myelography, 2 or more regions (eg, lumbar/thoracic, cervical/thoracic, lumbar/cervical, lumbar/thoracic/cervical), radiological supervision and interpretation"
72285,1467763458,,"Discography, cervical or thoracic, radiological supervision and interpretation"
72295,1467763458,,"Discography, lumbar, radiological supervision and interpretation"
73000,1467763458,,"Radiologic examination; clavicle, complete"
73010,1467763458,,"Radiologic examination; scapula, complete"
73020,1467763458,,"Radiologic examination, shoulder; 1 view"
73030,1467763458,,"Radiologic examination, shoulder; complete, minimum of 2 views"
73040,1467763458,,"Radiologic examination, shoulder, arthrography, radiological supervision and interpretation"
73050,1467763458,,"Radiologic examination; acromioclavicular joints, bilateral, with or without weighted distraction"
73060,1467763458,,"Radiologic examination; humerus, minimum of 2 views"
73070,1467763458,,"Radiologic examination, elbow; 2 views"
73080,1467763458,,"Radiologic examination, elbow; complete, minimum of 3 views"
73085,1467763458,,"Radiologic examination, elbow, arthrography, radiological supervision and interpretation"
73090,1467763458,,"Radiologic examination; forearm, 2 views"
73092,1467763458,,"Radiologic examination; upper extremity, infant, minimum of 2 views"
73100,1467763458,,"Radiologic examination, wrist; 2 views"
73110,1467763458,,"Radiologic examination, wrist; complete, minimum of 3 views"
73115,1467763458,,"Radiologic examination, wrist, arthrography, radiological supervision and interpretation"
73120,1467763458,,"Radiologic examination, hand; 2 views"
73130,1467763458,,"Radiologic examination, hand; minimum of 3 views"
73140,1467763458,,"Radiologic examination, finger(s), minimum of 2 views"
73200,1467763458,,"Computed tomography, upper extremity; without contrast material"
73201,1467763458,,"Computed tomography, upper extremity; with contrast material(s)"
73202,1467763458,,"Computed tomography, upper extremity; without contrast material, followed by contrast material(s) and further sections"
73206,1467763458,,"Computed tomographic angiography, upper extremity, with contrast material(s), including noncontrast images, if performed, and image postprocessing"
73218,1467763458,,"Magnetic resonance (eg, proton) imaging, upper extremity, other than joint; without contrast material(s)"
73219,1467763458,,"Magnetic resonance (eg, proton) imaging, upper extremity, other than joint; with contrast material(s)"
73220,1467763458,,"Magnetic resonance (eg, proton) imaging, upper extremity, other than joint; without contrast material(s), followed by contrast material(s) and further sequences"
73221,1467763458,,"Magnetic resonance (eg, proton) imaging, any joint of upper extremity; without contrast material(s)"
73222,1467763458,,"Magnetic resonance (eg, proton) imaging, any joint of upper extremity; with contrast material(s)"
73223,1467763458,,"Magnetic resonance (eg, proton) imaging, any joint of upper extremity; without contrast material(s), followed by contrast material(s) and further sequences"
73225,1467763458,,"Magnetic resonance angiography, upper extremity, with or without contrast material(s)"
73501,1467763458,,"Radiologic examination, hip, unilateral, with pelvis when performed; 1 view"
73502,1467763458,,"Radiologic examination, hip, unilateral, with pelvis when performed; 2-3 views"
73503,1467763458,,"Radiologic examination, hip, unilateral, with pelvis when performed; minimum of 4 views"
73521,1467763458,,"Radiologic examination, hips, bilateral, with pelvis when performed; 2 views"
73522,1467763458,,"Radiologic examination, hips, bilateral, with pelvis when performed; 3-4 views"
73523,1467763458,,"Radiologic examination, hips, bilateral, with pelvis when performed; minimum of 5 views"
73525,1467763458,,"Radiologic examination, hip, arthrography, radiological supervision and interpretation"
73551,1467763458,,"Radiologic examination, femur; 1 view"
73552,1467763458,,"Radiologic examination, femur; minimum 2 views"
73560,1467763458,,"Radiologic examination, knee; 1 or 2 views"
73562,1467763458,,"Radiologic examination, knee; 3 views"
73564,1467763458,,"Radiologic examination, knee; complete, 4 or more views"
73565,1467763458,,"Radiologic examination, knee; both knees, standing, anteroposterior"
73580,1467763458,,"Radiologic examination, knee, arthrography, radiological supervision and interpretation"
73590,1467763458,,"Radiologic examination; tibia and fibula, 2 views"
73592,1467763458,,"Radiologic examination; lower extremity, infant, minimum of 2 views"
73600,1467763458,,"Radiologic examination, ankle; 2 views"
73610,1467763458,,"Radiologic examination, ankle; complete, minimum of 3 views"
73615,1467763458,,"Radiologic examination, ankle, arthrography, radiological supervision and interpretation"
73620,1467763458,,"Radiologic examination, foot; 2 views"
73630,1467763458,,"Radiologic examination, foot; complete, minimum of 3 views"
73650,1467763458,,"Radiologic examination; calcaneus, minimum of 2 views"
73660,1467763458,,"Radiologic examination; toe(s), minimum of 2 views"
73700,1467763458,,"Computed tomography, lower extremity; without contrast material"
73701,1467763458,,"Computed tomography, lower extremity; with contrast material(s)"
73702,1467763458,,"Computed tomography, lower extremity; without contrast material, followed by contrast material(s) and further sections"
73706,1467763458,,"Computed tomographic angiography, lower extremity, with contrast material(s), including noncontrast images, if performed, and image postprocessing"
73718,1467763458,,"Magnetic resonance (eg, proton) imaging, lower extremity other than joint; without contrast material(s)"
73719,1467763458,,"Magnetic resonance (eg, proton) imaging, lower extremity other than joint; with contrast material(s)"
73720,1467763458,,"Magnetic resonance (eg, proton) imaging, lower extremity other than joint; without contrast material(s), followed by contrast material(s) and further sequences"
73721,1467763458,,"Magnetic resonance (eg, proton) imaging, any joint of lower extremity; without contrast material"
73722,1467763458,,"Magnetic resonance (eg, proton) imaging, any joint of lower extremity; with contrast material(s)"
73723,1467763458,,"Magnetic resonance (eg, proton) imaging, any joint of lower extremity; without contrast material(s), followed by contrast material(s) and further sequences"
74018,1467763458,,"Radiologic examination, abdomen; 1 view"
74019,1467763458,,"Radiologic examination, abdomen; 2 views"
74021,1467763458,,"Radiologic examination, abdomen; 3 or more views"
74022,1467763458,,"Radiologic examination, complete acute abdomen series, including 2 or more views of the abdomen (eg, supine, erect, decubitus), and a single view chest"
74150,1467763458,,"Computed tomography, abdomen; without contrast material"
74160,1467763458,,"Computed tomography, abdomen; with contrast material(s)"
74170,1467763458,,"Computed tomography, abdomen; without contrast material, followed by contrast material(s) and further sections"
74174,1467763458,,"Computed tomographic angiography, abdomen and pelvis, with contrast material(s), including noncontrast images, if performed, and image postprocessing"
74175,1467763458,,"Computed tomographic angiography, abdomen, with contrast material(s), including noncontrast images, if performed, and image postprocessing"
74176,1467763458,,"Computed tomography, abdomen and pelvis; without contrast material"
74177,1467763458,,"Computed tomography, abdomen and pelvis; with contrast material(s)"
74178,1467763458,,"Computed tomography, abdomen and pelvis; without contrast material in one or both body regions, followed by contrast material(s) and further sections in one or both body regions"
74181,1467763458,,"Magnetic resonance (eg, proton) imaging, abdomen; without contrast material(s)"
74182,1467763458,,"Magnetic resonance (eg, proton) imaging, abdomen; with contrast material(s)"
74183,1467763458,,"Magnetic resonance (eg, proton) imaging, abdomen; without contrast material(s), followed by with contrast material(s) and further sequences"
74220,1467763458,,"Radiologic examination, esophagus, including scout chest radiograph(s) and delayed image(s), when performed; single-contrast (eg, barium) study"
74221,1467763458,,"Radiologic examination, esophagus, including scout chest radiograph(s) and delayed image(s), when performed; double-contrast (eg, high-density barium and effervescent agent) study"
74230,1467763458,,"Radiologic examination, swallowing function, with cineradiography/videoradiography, including scout neck radiograph(s) and delayed image(s), when performed, contrast (eg, barium) study"
74240,1467763458,,"Radiologic examination, upper gastrointestinal tract, including scout abdominal radiograph(s) and delayed image(s), when performed; single-contrast (eg, barium) study"
74246,1467763458,,"Radiologic examination, upper gastrointestinal tract, including scout abdominal radiograph(s) and delayed image(s), when performed; double-contrast (eg, high-density barium and effervescent agent) study, including glucagon, when administered"
74248,1467763458,,"Radiologic small intestine follow-through study, including multiple serial images (List separately in addition to code for primary procedure for upper GI radiologic examination)"
74250,1467763458,,"Radiologic examination, small intestine, including multiple serial images and scout abdominal radiograph(s), when performed; single-contrast (eg, barium) study"
74270,1467763458,,"Radiologic examination, colon, including scout abdominal radiograph(s) and delayed image(s), when performed; single-contrast (eg, barium) study"
74280,1467763458,,"Radiologic examination, colon, including scout abdominal radiograph(s) and delayed image(s), when performed; double-contrast (eg, high density barium and air) study, including glucagon, when administered"
74290,1467763458,,"Cholecystography, oral contrast"
74300,1467763458,,"Cholangiography and/or pancreatography; intraoperative, radiological supervision and interpretation"
74330,1467763458,,"Combined endoscopic catheterization of the biliary and pancreatic ductal systems, radiological supervision and interpretation"
74340,1467763458,,"Introduction of long gastrointestinal tube (eg, Miller-Abbott), including multiple fluoroscopies and images, radiological supervision and interpretation"
74355,1467763458,,"Percutaneous placement of enteroclysis tube, radiological supervision and interpretation"
74360,1467763458,,"Intraluminal dilation of strictures and/or obstructions (eg, esophagus), radiological supervision and interpretation"
74400,1467763458,,"Urography (pyelography), intravenous, with or without KUB, with or without tomography"
74415,1467763458,,"Urography, infusion, drip technique and/or bolus technique; with nephrotomography"
74420,1467763458,,"Urography, retrograde, with or without KUB"
74425,1467763458,,"Urography, antegrade (pyelostogram, nephrostogram, loopogram), radiological supervision and interpretation"
74430,1467763458,,"Cystography, minimum of 3 views, radiological supervision and interpretation"
74450,1467763458,,"Urethrocystography, retrograde, radiological supervision and interpretation"
74455,1467763458,,"Urethrocystography, voiding, radiological supervision and interpretation"
74740,1467763458,,"Hysterosalpingography, radiological supervision and interpretation"
75571,1467763458,,"Computed tomography, heart, without contrast material, with quantitative evaluation of coronary calcium"
75574,1467763458,,"Computed tomographic angiography, heart, coronary arteries and bypass grafts (when present), with contrast material, including 3D image postprocessing (including evaluation of cardiac structure and morphology, assessment of cardiac function, and evaluation of venous structures, if performed)"
75605,1467763458,,"Aortography, thoracic, by serialography, radiological supervision and interpretation"
75625,1467763458,,"Aortography, abdominal, by serialography, radiological supervision and interpretation"
75630,1467763458,,"Aortography, abdominal plus bilateral iliofemoral lower extremity, catheter, by serialography, radiological supervision and interpretation"
75635,1467763458,,"Computed tomographic angiography, abdominal aorta and bilateral iliofemoral lower extremity runoff, with contrast material(s), including noncontrast images, if performed, and image postprocessing"
75710,1467763458,,"Angiography, extremity, unilateral, radiological supervision and interpretation"
75716,1467763458,,"Angiography, extremity, bilateral, radiological supervision and interpretation"
75726,1467763458,,"Angiography, visceral, selective or supraselective (with or without flush aortogram), radiological supervision and interpretation"
75731,1467763458,,"Angiography, adrenal, unilateral, selective, radiological supervision and interpretation"
75733,1467763458,,"Angiography, adrenal, bilateral, selective, radiological supervision and interpretation"
75736,1467763458,,"Angiography, pelvic, selective or supraselective, radiological supervision and interpretation"
75741,1467763458,,"Angiography, pulmonary, unilateral, selective, radiological supervision and interpretation"
75743,1467763458,,"Angiography, pulmonary, bilateral, selective, radiological supervision and interpretation"
75756,1467763458,,"Angiography, internal mammary, radiological supervision and interpretation"
75774,1467763458,,"Angiography, selective, each additional vessel studied after basic examination, radiological supervision and interpretation (List separately in addition to code for primary procedure)"
75820,1467763458,,"Venography, extremity, unilateral, radiological supervision and interpretation"
75822,1467763458,,"Venography, extremity, bilateral, radiological supervision and interpretation"
75825,1467763458,,"Venography, caval, inferior, with serialography, radiological supervision and interpretation"
75827,1467763458,,"Venography, caval, superior, with serialography, radiological supervision and interpretation"
75894,1467763458,,"Transcatheter therapy, embolization, any method, radiological supervision and interpretation"
75898,1467763458,,"Angiography through existing catheter for follow-up study for transcatheter therapy, embolization or infusion, other than for thrombolysis"
