code,npi_number,short_description,long_description
11421,1326113762,,"Excision, benign lesion including margins, except skin tag (unless listed elsewhere), scalp, neck, hands, feet, genitalia; excised diameter 0.6 to 1.0 cm"
11422,1326113762,,"Excision, benign lesion including margins, except skin tag (unless listed elsewhere), scalp, neck, hands, feet, genitalia; excised diameter 1.1 to 2.0 cm"
11423,1326113762,,"Excision, benign lesion including margins, except skin tag (unless listed elsewhere), scalp, neck, hands, feet, genitalia; excised diameter 2.1 to 3.0 cm"
11424,1326113762,,"Excision, benign lesion including margins, except skin tag (unless listed elsewhere), scalp, neck, hands, feet, genitalia; excised diameter 3.1 to 4.0 cm"
11426,1326113762,,"Excision, benign lesion including margins, except skin tag (unless listed elsewhere), scalp, neck, hands, feet, genitalia; excised diameter over 4.0 cm"
11440,1326113762,,"Excision, other benign lesion including margins, except skin tag (unless listed elsewhere), face, ears, eyelids, nose, lips, mucous membrane; excised diameter 0.5 cm or less"
11442,1326113762,,"Excision, other benign lesion including margins, except skin tag (unless listed elsewhere), face, ears, eyelids, nose, lips, mucous membrane; excised diameter 1.1 to 2.0 cm"
11443,1326113762,,"Excision, other benign lesion including margins, except skin tag (unless listed elsewhere), face, ears, eyelids, nose, lips, mucous membrane; excised diameter 2.1 to 3.0 cm"
11446,1326113762,,"Excision, other benign lesion including margins, except skin tag (unless listed elsewhere), face, ears, eyelids, nose, lips, mucous membrane; excised diameter over 4.0 cm"
11606,1326113762,,"Excision, malignant lesion including margins, trunk, arms, or legs; excised diameter over 4.0 cm"
11623,1326113762,,"Excision, malignant lesion including margins, scalp, neck, hands, feet, genitalia; excised diameter 2.1 to 3.0 cm"
11626,1326113762,,"Excision, malignant lesion including margins, scalp, neck, hands, feet, genitalia; excised diameter over 4.0 cm"
11640,1326113762,,"Excision, malignant lesion including margins, face, ears, eyelids, nose, lips; excised diameter 0.5 cm or less"
11642,1326113762,,"Excision, malignant lesion including margins, face, ears, eyelids, nose, lips; excised diameter 1.1 to 2.0 cm"
11643,1326113762,,"Excision, malignant lesion including margins, face, ears, eyelids, nose, lips; excised diameter 2.1 to 3.0 cm"
11644,1326113762,,"Excision, malignant lesion including margins, face, ears, eyelids, nose, lips; excised diameter 3.1 to 4.0 cm"
11720,1326113762,,Debridement of nail(s) by any method(s); 1 to 5
11730,1326113762,,"Avulsion of nail plate, partial or complete, simple; single"
11740,1326113762,,Evacuation of subungual hematoma
11750,1326113762,,"Excision of nail and nail matrix, partial or complete (eg, ingrown or deformed nail), for permanent removal;"
11760,1326113762,,Repair of nail bed
11770,1326113762,,Excision of pilonidal cyst or sinus; simple
11771,1326113762,,Excision of pilonidal cyst or sinus; extensive
11982,1326113762,,"Removal, non-biodegradable drug delivery implant"
11983,1326113762,,"Removal with reinsertion, non-biodegradable drug delivery implant"
12001,1326113762,,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 2.5 cm or less"
12002,1326113762,,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 2.6 cm to 7.5 cm"
12004,1326113762,,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 7.6 cm to 12.5 cm"
12005,1326113762,,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 12.6 cm to 20.0 cm"
12006,1326113762,,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); 20.1 cm to 30.0 cm"
12007,1326113762,,"Simple repair of superficial wounds of scalp, neck, axillae, external genitalia, trunk and/or extremities (including hands and feet); over 30.0 cm"
12011,1326113762,,"Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 2.5 cm or less"
12013,1326113762,,"Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 2.6 cm to 5.0 cm"
12014,1326113762,,"Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 5.1 cm to 7.5 cm"
12015,1326113762,,"Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 7.6 cm to 12.5 cm"
12016,1326113762,,"Simple repair of superficial wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 12.6 cm to 20.0 cm"
12031,1326113762,,"Repair, intermediate, wounds of scalp, axillae, trunk and/or extremities (excluding hands and feet); 2.5 cm or less"
12032,1326113762,,"Repair, intermediate, wounds of scalp, axillae, trunk and/or extremities (excluding hands and feet); 2.6 cm to 7.5 cm"
12034,1326113762,,"Repair, intermediate, wounds of scalp, axillae, trunk and/or extremities (excluding hands and feet); 7.6 cm to 12.5 cm"
12035,1326113762,,"Repair, intermediate, wounds of scalp, axillae, trunk and/or extremities (excluding hands and feet); 12.6 cm to 20.0 cm"
12041,1326113762,,"Repair, intermediate, wounds of neck, hands, feet and/or external genitalia; 2.5 cm or less"
12042,1326113762,,"Repair, intermediate, wounds of neck, hands, feet and/or external genitalia; 2.6 cm to 7.5 cm"
12044,1326113762,,"Repair, intermediate, wounds of neck, hands, feet and/or external genitalia; 7.6 cm to 12.5 cm"
12051,1326113762,,"Repair, intermediate, wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 2.5 cm or less"
12052,1326113762,,"Repair, intermediate, wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 2.6 cm to 5.0 cm"
12053,1326113762,,"Repair, intermediate, wounds of face, ears, eyelids, nose, lips and/or mucous membranes; 5.1 cm to 7.5 cm"
13121,1326113762,,"Repair, complex, scalp, arms, and/or legs; 2.6 cm to 7.5 cm"
13132,1326113762,,"Repair, complex, forehead, cheeks, chin, mouth, neck, axillae, genitalia, hands and/or feet; 2.6 cm to 7.5 cm"
13152,1326113762,,"Repair, complex, eyelids, nose, ears and/or lips; 2.6 cm to 7.5 cm"
14040,1326113762,,"Adjacent tissue transfer or rearrangement, forehead, cheeks, chin, mouth, neck, axillae, genitalia, hands and/or feet; defect 10 sq cm or less"
14060,1326113762,,"Adjacent tissue transfer or rearrangement, eyelids, nose, ears and/or lips; defect 10 sq cm or less"
14301,1326113762,,"Adjacent tissue transfer or rearrangement, any area; defect 30.1 sq cm to 60.0 sq cm"
15220,1326113762,,"Full thickness graft, free, including direct closure of donor site, scalp, arms, and/or legs; 20 sq cm or less"
15240,1326113762,,"Full thickness graft, free, including direct closure of donor site, forehead, cheeks, chin, mouth, neck, axillae, genitalia, hands, and/or feet; 20 sq cm or less"
15271,1326113762,,"Application of skin substitute graft to trunk, arms, legs, total wound surface area up to 100 sq cm; first 25 sq cm or less wound surface area"
15275,1326113762,,"Application of skin substitute graft to face, scalp, eyelids, mouth, neck, ears, orbits, genitalia, hands, feet, and/or multiple digits, total wound surface area up to 100 sq cm; first 25 sq cm or less wound surface area"
16000,1326113762,,"Initial treatment, first degree burn, when no more than local treatment is required"
16020,1326113762,,"Dressings and/or debridement of partial-thickness burns, initial or subsequent; small (less than 5% total body surface area)"
16030,1326113762,,"Dressings and/or debridement of partial-thickness burns, initial or subsequent; large (eg, more than 1 extremity, or greater than 10% total body surface area)"
17110,1326113762,,"Destruction (eg, laser surgery, electrosurgery, cryosurgery, chemosurgery, surgical curettement), of benign lesions other than skin tags or cutaneous vascular proliferative lesions; up to 14 lesions"
17250,1326113762,,"Chemical cauterization of granulation tissue (ie, proud flesh)"
19000,1326113762,,Puncture aspiration of cyst of breast;
19020,1326113762,,"Mastotomy with exploration or drainage of abscess, deep"
19083,1326113762,,"Biopsy, breast, with placement of breast localization device(s) (eg, clip, metallic pellet), when performed, and imaging of the biopsy specimen, when performed, percutaneous; first lesion, including ultrasound guidance"
19084,1326113762,,"Biopsy, breast, with placement of breast localization device(s) (eg, clip, metallic pellet), when performed, and imaging of the biopsy specimen, when performed, percutaneous; each additional lesion, including ultrasound guidance (List separately in addition to code for primary procedure)"
19120,1326113762,,"Excision of cyst, fibroadenoma, or other benign or malignant tumor, aberrant breast tissue, duct lesion, nipple or areolar lesion (except 19300), open, male or female, 1 or more lesions"
19301,1326113762,,"Mastectomy, partial (eg, lumpectomy, tylectomy, quadrantectomy, segmentectomy);"
19303,1326113762,,"Mastectomy, simple, complete"
20103,1326113762,,Exploration of penetrating wound (separate procedure); extremity
20220,1326113762,,"Biopsy, bone, trocar, or needle; superficial (eg, ilium, sternum, spinous process, ribs)"
20525,1326113762,,Removal of foreign body in muscle or tendon sheath; deep or complicated
20552,1326113762,,"Injection(s); single or multiple trigger point(s), 1 or 2 muscle(s)"
20605,1326113762,,"Arthrocentesis, aspiration and/or injection, intermediate joint or bursa (eg, temporomandibular, acromioclavicular, wrist, elbow or ankle, olecranon bursa); without ultrasound guidance"
20610,1326113762,,"Arthrocentesis, aspiration and/or injection, major joint or bursa (eg, shoulder, hip, knee, subacromial bursa); without ultrasound guidance"
20611,1326113762,,"Arthrocentesis, aspiration and/or injection, major joint or bursa (eg, shoulder, hip, knee, subacromial bursa); with ultrasound guidance, with permanent recording and reporting"
20680,1326113762,,"Removal of implant; deep (eg, buried wire, pin, screw, metal band, nail, rod or plate)"
21556,1326113762,,"Excision, tumor, soft tissue of neck or anterior thorax, subfascial (eg, intramuscular); less than 5 cm"
22999,1326113762,,"Unlisted procedure, abdomen, musculoskeletal system"
23076,1326113762,,"Excision, tumor, soft tissue of shoulder area, subfascial (eg, intramuscular); less than 5 cm"
23140,1326113762,,Excision or curettage of bone cyst or benign tumor of clavicle or scapula;
23350,1326113762,,Injection procedure for shoulder arthrography or enhanced CT/MRI shoulder arthrography
23515,1326113762,,"Open treatment of clavicular fracture, includes internal fixation, when performed"
23615,1326113762,,"Open treatment of proximal humeral (surgical or anatomical neck) fracture, includes internal fixation, when performed, includes repair of tuberosity(s), when performed;"
23650,1326113762,,"Closed treatment of shoulder dislocation, with manipulation; without anesthesia"
23655,1326113762,,"Closed treatment of shoulder dislocation, with manipulation; requiring anesthesia"
23675,1326113762,,"Closed treatment of shoulder dislocation, with surgical or anatomical neck fracture, with manipulation"
23929,1326113762,,"Unlisted procedure, shoulder"
23931,1326113762,,"Incision and drainage, upper arm or elbow area; bursa"
24071,1326113762,,"Excision, tumor, soft tissue of upper arm or elbow area, subcutaneous; 3 cm or greater"
24073,1326113762,,"Excision, tumor, soft tissue of upper arm or elbow area, subfascial (eg, intramuscular); 5 cm or greater"
24075,1326113762,,"Excision, tumor, soft tissue of upper arm or elbow area, subcutaneous; less than 3 cm"
24076,1326113762,,"Excision, tumor, soft tissue of upper arm or elbow area, subfascial (eg, intramuscular); less than 5 cm"
24140,1326113762,,"Partial excision (craterization, saucerization, or diaphysectomy) bone (eg, osteomyelitis), humerus"
24341,1326113762,,"Repair, tendon or muscle, upper arm or elbow, each tendon or muscle, primary or secondary (excludes rotator cuff)"
24342,1326113762,,"Reinsertion of ruptured biceps or triceps tendon, distal, with or without tendon graft"
24505,1326113762,,"Closed treatment of humeral shaft fracture; with manipulation, with or without skeletal traction"
24535,1326113762,,"Closed treatment of supracondylar or transcondylar humeral fracture, with or without intercondylar extension; with manipulation, with or without skin or skeletal traction"
24600,1326113762,,Treatment of closed elbow dislocation; without anesthesia
24640,1326113762,,"Closed treatment of radial head subluxation in child, nursemaid elbow, with manipulation"
24655,1326113762,,Closed treatment of radial head or neck fracture; with manipulation
24665,1326113762,,"Open treatment of radial head or neck fracture, includes internal fixation or radial head excision, when performed;"
24685,1326113762,,"Open treatment of ulnar fracture, proximal end (eg, olecranon or coronoid process[es]), includes internal fixation, when performed"
25000,1326113762,,"Incision, extensor tendon sheath, wrist (eg, deQuervains disease)"
25111,1326113762,,"Excision of ganglion, wrist (dorsal or volar); primary"
25400,1326113762,,"Repair of nonunion or malunion, radius OR ulna; without graft (eg, compression technique)"
25415,1326113762,,"Repair of nonunion or malunion, radius AND ulna; without graft (eg, compression technique)"
25447,1326113762,,"Arthroplasty, interposition, intercarpal or carpometacarpal joints"
25565,1326113762,,Closed treatment of radial and ulnar shaft fractures; with manipulation
25605,1326113762,,"Closed treatment of distal radial fracture (eg, Colles or Smith type) or epiphyseal separation, includes closed treatment of fracture of ulnar styloid, when performed; with manipulation"
25606,1326113762,,Percutaneous skeletal fixation of distal radial fracture or epiphyseal separation
25607,1326113762,,"Open treatment of distal radial extra-articular fracture or epiphyseal separation, with internal fixation"
25608,1326113762,,Open treatment of distal radial intra-articular fracture or epiphyseal separation; with internal fixation of 2 fragments
25609,1326113762,,Open treatment of distal radial intra-articular fracture or epiphyseal separation; with internal fixation of 3 or more fragments
25624,1326113762,,Closed treatment of carpal scaphoid (navicular) fracture; with manipulation
25635,1326113762,,"Closed treatment of carpal bone fracture (excluding carpal scaphoid [navicular]); with manipulation, each bone"
25650,1326113762,,Closed treatment of ulnar styloid fracture
25652,1326113762,,Open treatment of ulnar styloid fracture
26010,1326113762,,Drainage of finger abscess; simple
26020,1326113762,,"Drainage of tendon sheath, digit and/or palm, each"
26037,1326113762,,"Decompressive fasciotomy, hand (excludes 26035)"
26055,1326113762,,"Tendon sheath incision (eg, for trigger finger)"
26080,1326113762,,"Arthrotomy, with exploration, drainage, or removal of loose or foreign body; interphalangeal joint, each"
26115,1326113762,,"Excision, tumor or vascular malformation, soft tissue of hand or finger, subcutaneous; less than 1.5 cm"
26160,1326113762,,"Excision of lesion of tendon sheath or joint capsule (eg, cyst, mucous cyst, or ganglion), hand or finger"
26236,1326113762,,"Partial excision (craterization, saucerization, or diaphysectomy) bone (eg, osteomyelitis); distal phalanx of finger"
26340,1326113762,,"Manipulation, finger joint, under anesthesia, each joint"
26350,1326113762,,"Repair or advancement, flexor tendon, not in zone 2 digital flexor tendon sheath (eg, no man's land); primary or secondary without free graft, each tendon"
26356,1326113762,,"Repair or advancement, flexor tendon, in zone 2 digital flexor tendon sheath (eg, no man's land); primary, without free graft, each tendon"
26370,1326113762,,"Repair or advancement of profundus tendon, with intact superficialis tendon; primary, each tendon"
26418,1326113762,,"Repair, extensor tendon, finger, primary or secondary; without free graft, each tendon"
26480,1326113762,,"Transfer or transplant of tendon, carpometacarpal area or dorsum of hand; without free graft, each tendon"
26548,1326113762,,"Repair and reconstruction, finger, volar plate, interphalangeal joint"
26605,1326113762,,"Closed treatment of metacarpal fracture, single; with manipulation, each bone"
26608,1326113762,,"Percutaneous skeletal fixation of metacarpal fracture, each bone"
26615,1326113762,,"Open treatment of metacarpal fracture, single, includes internal fixation, when performed, each bone"
26650,1326113762,,"Percutaneous skeletal fixation of carpometacarpal fracture dislocation, thumb (Bennett fracture), with manipulation"
26725,1326113762,,"Closed treatment of phalangeal shaft fracture, proximal or middle phalanx, finger or thumb; with manipulation, with or without skin or skeletal traction, each"
26727,1326113762,,"Percutaneous skeletal fixation of unstable phalangeal shaft fracture, proximal or middle phalanx, finger or thumb, with manipulation, each"
26735,1326113762,,"Open treatment of phalangeal shaft fracture, proximal or middle phalanx, finger or thumb, includes internal fixation, when performed, each"
26742,1326113762,,"Closed treatment of articular fracture, involving metacarpophalangeal or interphalangeal joint; with manipulation, each"
26746,1326113762,,"Open treatment of articular fracture, involving metacarpophalangeal or interphalangeal joint, includes internal fixation, when performed, each"
26755,1326113762,,"Closed treatment of distal phalangeal fracture, finger or thumb; with manipulation, each"
26765,1326113762,,"Open treatment of distal phalangeal fracture, finger or thumb, includes internal fixation, when performed, each"
26770,1326113762,,"Closed treatment of interphalangeal joint dislocation, single, with manipulation; without anesthesia"
26775,1326113762,,"Closed treatment of interphalangeal joint dislocation, single, with manipulation; requiring anesthesia"
26860,1326113762,,"Arthrodesis, interphalangeal joint, with or without internal fixation;"
26951,1326113762,,"Amputation, finger or thumb, primary or secondary, any joint or phalanx, single, including neurectomies; with direct closure"
26952,1326113762,,"Amputation, finger or thumb, primary or secondary, any joint or phalanx, single, including neurectomies; with local advancement flaps (V-Y, hood)"
27093,1326113762,,Injection procedure for hip arthrography; without anesthesia
27250,1326113762,,"Closed treatment of hip dislocation, traumatic; without anesthesia"
27380,1326113762,,Suture of infrapatellar tendon; primary
27447,1326113762,,"Arthroplasty, knee, condyle and plateau; medial AND lateral compartments with or without patella resurfacing (total knee arthroplasty)"
27502,1326113762,,"Closed treatment of femoral shaft fracture, with manipulation, with or without skin or skeletal traction"
27503,1326113762,,"Closed treatment of supracondylar or transcondylar femoral fracture with or without intercondylar extension, with manipulation, with or without skin or skeletal traction"
27550,1326113762,,Closed treatment of knee dislocation; without anesthesia
27560,1326113762,,Closed treatment of patellar dislocation; without anesthesia
27570,1326113762,,Manipulation of knee joint under general anesthesia (includes application of traction or other fixation devices)
27599,1326113762,,"Unlisted procedure, femur or knee"
27603,1326113762,,"Incision and drainage, leg or ankle; deep abscess or hematoma"
27613,1326113762,,"Biopsy, soft tissue of leg or ankle area; superficial"
27752,1326113762,,"Closed treatment of tibial shaft fracture (with or without fibular fracture); with manipulation, with or without skeletal traction"
27788,1326113762,,Closed treatment of distal fibular fracture (lateral malleolus); with manipulation
27792,1326113762,,"Open treatment of distal fibular fracture (lateral malleolus), includes internal fixation, when performed"
27810,1326113762,,"Closed treatment of bimalleolar ankle fracture (eg, lateral and medial malleoli, or lateral and posterior malleoli or medial and posterior malleoli); with manipulation"
27814,1326113762,,"Open treatment of bimalleolar ankle fracture (eg, lateral and medial malleoli, or lateral and posterior malleoli, or medial and posterior malleoli), includes internal fixation, when performed"
27818,1326113762,,Closed treatment of trimalleolar ankle fracture; with manipulation
27825,1326113762,,"Closed treatment of fracture of weight bearing articular portion of distal tibia (eg, pilon or tibial plafond), with or without anesthesia; with skeletal traction and/or requiring manipulation"
27840,1326113762,,Closed treatment of ankle dislocation; without anesthesia
27899,1326113762,,"Unlisted procedure, leg or ankle"
28296,1326113762,,"Correction, hallux valgus (bunionectomy), with sesamoidectomy, when performed; with distal metatarsal osteotomy, any method"
28435,1326113762,,Closed treatment of talus fracture; with manipulation
28485,1326113762,,"Open treatment of metatarsal fracture, includes internal fixation, when performed, each"
28515,1326113762,,"Closed treatment of fracture, phalanx or phalanges, other than great toe; with manipulation, each"
28665,1326113762,,Closed treatment of interphalangeal joint dislocation; requiring anesthesia
28825,1326113762,,"Amputation, toe; interphalangeal joint"
29065,1326113762,,"Application, cast; shoulder to hand (long arm)"
29075,1326113762,,"Application, cast; elbow to finger (short arm)"
29085,1326113762,,"Application, cast; hand and lower forearm (gauntlet)"
29105,1326113762,,Application of long arm splint (shoulder to hand)
29125,1326113762,,Application of short arm splint (forearm to hand); static
29130,1326113762,,Application of finger splint; static
29200,1326113762,,Strapping; thorax
29240,1326113762,,"Strapping; shoulder (eg, Velpeau)"
29260,1326113762,,Strapping; elbow or wrist
29280,1326113762,,Strapping; hand or finger
29445,1326113762,,Application of rigid total contact leg cast
29505,1326113762,,Application of long leg splint (thigh to ankle or toes)
29515,1326113762,,Application of short leg splint (calf to foot)
29520,1326113762,,Strapping; hip
29530,1326113762,,Strapping; knee
29580,1326113762,,Strapping; Unna boot
29581,1326113762,,"Application of multi-layer compression system; leg (below knee), including ankle and foot"
29799,1326113762,,"Unlisted procedure, casting or strapping"
29807,1326113762,,"Arthroscopy, shoulder, surgical; repair of SLAP lesion"
29820,1326113762,,"Arthroscopy, shoulder, surgical; synovectomy, partial"
29822,1326113762,,"Arthroscopy, shoulder, surgical; debridement, limited"
29823,1326113762,,"Arthroscopy, shoulder, surgical; debridement, extensive"
29824,1326113762,,"Arthroscopy, shoulder, surgical; distal claviculectomy including distal articular surface (Mumford procedure)"
29826,1326113762,,"Arthroscopy, shoulder, surgical; decompression of subacromial space with partial acromioplasty, with coracoacromial ligament (ie, arch) release, when performed (List separately in addition to code for primary procedure)"
29827,1326113762,,"Arthroscopy, shoulder, surgical; with rotator cuff repair"
29828,1326113762,,"Arthroscopy, shoulder, surgical; biceps tenodesis"
29848,1326113762,,"Endoscopy, wrist, surgical, with release of transverse carpal ligament"
29873,1326113762,,"Arthroscopy, knee, surgical; with lateral release"
29874,1326113762,,"Arthroscopy, knee, surgical; for removal of loose body or foreign body (eg, osteochondritis dissecans fragmentation, chondral fragmentation)"
29875,1326113762,,"Arthroscopy, knee, surgical; synovectomy, limited (eg, plica or shelf resection) (separate procedure)"
29880,1326113762,,"Arthroscopy, knee, surgical; with meniscectomy (medial AND lateral, including any meniscal shaving) including debridement/shaving of articular cartilage (chondroplasty), same or separate compartment(s), when performed"
29881,1326113762,,"Arthroscopy, knee, surgical; with meniscectomy (medial OR lateral, including any meniscal shaving) including debridement/shaving of articular cartilage (chondroplasty), same or separate compartment(s), when performed"
29888,1326113762,,Arthroscopically aided anterior cruciate ligament repair/augmentation or reconstruction
29999,1326113762,,"Unlisted procedure, arthroscopy"
30100,1326113762,,"Biopsy, intranasal"
30117,1326113762,,"Excision or destruction (eg, laser), intranasal lesion; internal approach"
30140,1326113762,,"Submucous resection inferior turbinate, partial or complete, any method"
30300,1326113762,,"Removal foreign body, intranasal; office type procedure"
30520,1326113762,,"Septoplasty or submucous resection, with or without cartilage scoring, contouring or replacement with graft"
30901,1326113762,,"Control nasal hemorrhage, anterior, simple (limited cautery and/or packing) any method"
30903,1326113762,,"Control nasal hemorrhage, anterior, complex (extensive cautery and/or packing) any method"
30905,1326113762,,"Control nasal hemorrhage, posterior, with posterior nasal packs and/or cautery, any method; initial"
30999,1326113762,,"Unlisted procedure, nose"
31233,1326113762,,"Nasal/sinus endoscopy, diagnostic; with maxillary sinusoscopy (via inferior meatus or canine fossa puncture)"
31237,1326113762,,"Nasal/sinus endoscopy, surgical; with biopsy, polypectomy or debridement (separate procedure)"
31254,1326113762,,"Nasal/sinus endoscopy, surgical with ethmoidectomy; partial (anterior)"
31256,1326113762,,"Nasal/sinus endoscopy, surgical, with maxillary antrostomy;"
31267,1326113762,,"Nasal/sinus endoscopy, surgical, with maxillary antrostomy; with removal of tissue from maxillary sinus"
31296,1326113762,,"Nasal/sinus endoscopy, surgical, with dilation (eg, balloon dilation); frontal sinus ostium"
31500,1326113762,,"Intubation, endotracheal, emergency procedure"
31525,1326113762,,"Laryngoscopy direct, with or without tracheoscopy; diagnostic, except newborn"
31535,1326113762,,"Laryngoscopy, direct, operative, with biopsy;"
31615,1326113762,,Tracheobronchoscopy through established tracheostomy incision
32405,1326113762,,"Biopsy, lung or mediastinum, percutaneous needle"
32551,1326113762,,"Tube thoracostomy, includes connection to drainage system (eg, water seal), when performed, open (separate procedure)"
32554,1326113762,,"Thoracentesis, needle or catheter, aspiration of the pleural space; without imaging guidance"
32555,1326113762,,"Thoracentesis, needle or catheter, aspiration of the pleural space; with imaging guidance"
33208,1326113762,,Insertion of new or replacement of permanent pacemaker with transvenous electrode(s); atrial and ventricular
33213,1326113762,,Insertion of pacemaker pulse generator only; with existing dual leads
33215,1326113762,,Repositioning of previously implanted transvenous pacemaker or implantable defibrillator (right atrial or right ventricular) electrode
33216,1326113762,,"Insertion of a single transvenous electrode, permanent pacemaker or implantable defibrillator"
33225,1326113762,,"Insertion of pacing electrode, cardiac venous system, for left ventricular pacing, at time of insertion of implantable defibrillator or pacemaker pulse generator (eg, for upgrade to dual chamber system) (List separately in addition to code for primary procedure)"
33228,1326113762,,Removal of permanent pacemaker pulse generator with replacement of pacemaker pulse generator; dual lead system
33229,1326113762,,Removal of permanent pacemaker pulse generator with replacement of pacemaker pulse generator; multiple lead system
33231,1326113762,,Insertion of implantable defibrillator pulse generator only; with existing multiple leads
33233,1326113762,,Removal of permanent pacemaker pulse generator only
33249,1326113762,,"Insertion or replacement of permanent implantable defibrillator system, with transvenous lead(s), single or dual chamber"
33263,1326113762,,Removal of implantable defibrillator pulse generator with replacement of implantable defibrillator pulse generator; dual lead system
33264,1326113762,,Removal of implantable defibrillator pulse generator with replacement of implantable defibrillator pulse generator; multiple lead system
33285,1326113762,,"Insertion, subcutaneous cardiac rhythm monitor, including programming"
33286,1326113762,,"Removal, subcutaneous cardiac rhythm monitor"
35206,1326113762,,"Repair blood vessel, direct; upper extremity"
36400,1326113762,,"Venipuncture, younger than age 3 years, necessitating the skill of a physician or other qualified health care professional, not to be used for routine venipuncture; femoral or jugular vein"
36415,1326113762,,Collection of venous blood by venipuncture
36416,1326113762,,"Collection of capillary blood specimen (eg, finger, heel, ear stick)"
36430,1326113762,,"Transfusion, blood or blood components"
36440,1326113762,,"Push transfusion, blood, 2 years or younger"
36556,1326113762,,Insertion of non-tunneled centrally inserted central venous catheter; age 5 years or older
